target
0.43166995837177025
0.4160776369312981
0.4132241867599506
0.40717089585943983
0.4070135182448395
0.40353556095449145
0.40341974803835506
0.3981583999714964
0.38986675567841994
0.3841349935653309
0.38207238212849015
0.3787892144603229
0.377637566467861
0.37312250432875205
0.37219780255101503
0.3696335563361821
0.36751546161333465
0.3669258823367485
0.36631357329979186
0.36538704017112605
0.36431181911947064
0.3640564400925739
0.3635932632065893
0.363079932542485
0.36261856424689437
0.36164540989278665
0.36103471830257977
0.36043819312779907
0.3586814440420942
0.35758660320395935
0.35696348489355906
0.356566793755905
0.35631099428650026
0.3558582709938916
0.3555014693577614
0.35360685980989487
0.35274591842148517
0.3522460992691044
0.3506677634057475
0.35018653921934595
0.34783005733526157
0.3465798578790464
0.3453184188450095
0.34319575143620906
0.3431418339057258
0.3427523332711022
0.3393335411708311
0.3389366355862455
0.3389292739306805
0.3388131363708077
0.33663327470757787
0.3355323161527309
0.3351544561826968
0.33435802132069437
0.3342831759009761
0.33425225556559013
0.3339752299676608
0.3334281285947779
0.33057799600090987
0.3302651549037184
0.3289879714512346
0.32842305473328604
0.32781893925546174
0.327419445829934
0.3271212013592911
0.3266073884548392
0.3263015110591458
0.32547907495582656
0.3253709241136825
0.32471730740460386
0.32185783834561477
0.32097105354375693
0.320278369693478
0.3190329539624094
0.3188809400308384
0.3185189831054125
0.31676025011853015
0.31624302168402707
0.3162088996462945
0.31447543280683404
0.31367917325676176
0.3136036815011821
0.31335920996103717
0.3123523148981178
0.31234063260408107
0.3110751683926911
0.310936694673278
0.31066507047681335
0.309698188695684
0.30961983369641494
0.30856974817755767
0.30848571578570044
0.30820314432959006
0.30733550010776345
0.3067899103664293
0.3063436803488822
0.3062249673545213
0.30561539366751084
0.30454675348272064
0.30327523134496776
0.3031631835277843
0.3028435018520679
0.30149910976601774
0.3005284566512253
0.300085301086832
0.2999435227651288
0.2987140585274163
0.29758114916254874
0.2964161021180124
0.2963139336997904
0.2952017479877885
0.29518316507004305
0.2949457606071922
0.29494327414295335
0.29418808579151867
0.29413809543177655
0.29377086316003387
0.29374635508970737
0.292895666778708
0.29262950927087306
0.29261421288093914
0.29248430855372215
0.2914075085308821
0.28821556139330584
0.28793340270339673
0.2877596425944325
0.2872054172711376
0.2872034255387622
0.286975694530076
0.28619571228417545
0.28566097697355086
0.28510894218522004
0.2845443897730103
0.2842501828142133
0.28364588650472206
0.2827303282431968
0.2819153197839345
0.2816963312000449
0.280800874593074
0.2805469194300647
0.2804379745355823
0.2802126466499114
0.27954615461516225
0.27922696699716876
0.27917877587833484
0.2788572981343104
0.27791278596240865
0.2777889720786047
0.2777465769828907
0.2770734500835235
0.27681816344004384
0.2767632778012474
0.2757344517543304
0.275425327099771
0.2744422921282865
0.27370119873846294
0.2731999008443606
0.2730648731880385
0.2725805113438617
0.27248499708021007
0.2722747134094134
0.2722070100441263
0.27219544929784817
0.27177802476045315
0.271517387038072
0.270193932526465
0.27002213251923585
0.2695151701639193
0.26902685751343247
0.26877330127008175
0.26847112521618427
0.268386127768476
0.26798357733403855
0.26738769954155256
0.26612036592348653
0.2648067609317714
0.26469093733061066
0.26386880488730263
0.26349207704543265
0.2624403812589135
0.26133752816014855
0.26128367110313216
0.2600689492422248
0.2599570490767924
0.25956052538191476
0.2589257969634563
